trip_id,route,transport_type,current_price,days_to_departure,poll_cycle,demand_index,seasonality_index,day_of_week,month,is_weekend
synthetic-trip-00121,Mumbai,train,6639,4,5,1.4453,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6763,4,6,1.4617,0.95,1,8,False
synthetic-trip-00121,Mumbai,train,6968,4,7,1.478,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6115,5,0,1.4619,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6155,5,1,1.4795,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6070,5,2,1.497,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6136,5,3,1.5146,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6208,5,4,1.5321,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6188,5,5,1.5496,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6310,5,6,1.5672,0.95,1,8,False
synthetic-trip-00122,Delhi,bus,6416,5,7,1.5847,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,12622,6,0,1.276,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,12671,6,1,1.2914,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,12764,6,2,1.3067,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,12730,6,3,1.322,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,12840,6,4,1.3373,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,13006,6,5,1.3526,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,13332,6,6,1.3679,0.95,1,8,False
synthetic-trip-00123,Bengaluru,flight+train,13577,6,7,1.3832,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8052,7,0,1.1878,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8113,7,1,1.202,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8108,7,2,1.2163,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,7955,7,3,1.2305,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8070,7,4,1.2448,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8108,7,5,1.259,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8283,7,6,1.2733,0.95,1,8,False
synthetic-trip-00124,Jaipur,train+bus,8384,7,7,1.2876,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13295,8,0,1.1177,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13315,8,1,1.1311,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13282,8,2,1.1445,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13314,8,3,1.158,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13463,8,4,1.1714,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13522,8,5,1.1848,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,13861,8,6,1.1982,0.95,1,8,False
synthetic-trip-00125,Kolkata,flight+train+bus,14108,8,7,1.2116,0.95,1,8,False
synthetic-trip-00126,Goa,flight,9680,9,0,1.248,0.95,1,8,False
synthetic-trip-00126,Goa,flight,9674,9,1,1.263,0.95,1,8,False
synthetic-trip-00126,Goa,flight,9479,9,2,1.2779,0.95,1,8,False
synthetic-trip-00126,Goa,flight,9538,9,3,1.2929,0.95,1,8,False
synthetic-trip-00126,Goa,flight,9798,9,4,1.3079,0.95,1,8,False
synthetic-trip-00126,Goa,flight,9808,9,5,1.3229,0.95,1,8,False
synthetic-trip-00126,Goa,flight,10064,9,6,1.3378,0.95,1,8,False
synthetic-trip-00126,Goa,flight,10183,9,7,1.3528,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6268,10,0,1.2903,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6303,10,1,1.3057,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6292,10,2,1.3212,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6297,10,3,1.3367,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6310,10,4,1.3522,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6382,10,5,1.3677,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6442,10,6,1.3832,0.95,1,8,False
synthetic-trip-00127,Mumbai,train,6686,10,7,1.3986,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5739,11,0,1.3827,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5776,11,1,1.3993,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5771,11,2,1.4159,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5792,11,3,1.4325,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5780,11,4,1.4491,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5871,11,5,1.4657,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,5909,11,6,1.4822,0.95,1,8,False
synthetic-trip-00128,Delhi,bus,6042,11,7,1.4988,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12040,12,0,1.2063,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,11850,12,1,1.2207,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12032,12,2,1.2352,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12072,12,3,1.2497,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12051,12,4,1.2642,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12384,12,5,1.2786,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12698,12,6,1.2931,0.95,1,8,False
synthetic-trip-00129,Bengaluru,flight+train,12890,12,7,1.3076,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7587,13,0,1.1222,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7647,13,1,1.1357,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7611,13,2,1.1492,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7653,13,3,1.1626,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7680,13,4,1.1761,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7729,13,5,1.1896,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,7810,13,6,1.203,0.95,1,8,False
synthetic-trip-00130,Jaipur,train+bus,8074,13,7,1.2165,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,12500,14,0,1.0555,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,12611,14,1,1.0681,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,12650,14,2,1.0808,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,12482,14,3,1.0934,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,12806,14,4,1.1061,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,12861,14,5,1.1188,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,13119,14,6,1.1314,0.95,1,8,False
synthetic-trip-00131,Kolkata,flight+train+bus,13352,14,7,1.1441,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9075,15,0,1.1778,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9156,15,1,1.192,0.95,1,8,False
synthetic-trip-00132,Goa,flight,8937,15,2,1.2061,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9062,15,3,1.2202,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9121,15,4,1.2344,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9272,15,5,1.2485,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9523,15,6,1.2626,0.95,1,8,False
synthetic-trip-00132,Goa,flight,9793,15,7,1.2768,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,5825,16,0,1.217,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,5913,16,1,1.2316,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,5905,16,2,1.2462,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,5861,16,3,1.2608,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,5967,16,4,1.2754,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,6022,16,5,1.29,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,6091,16,6,1.3047,0.95,1,8,False
synthetic-trip-00133,Mumbai,train,6300,16,7,1.3193,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5479,17,0,1.3035,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5499,17,1,1.3191,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5474,17,2,1.3348,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5411,17,3,1.3504,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5430,17,4,1.366,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5515,17,5,1.3817,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5596,17,6,1.3973,0.95,1,8,False
synthetic-trip-00134,Delhi,bus,5660,17,7,1.413,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11357,18,0,1.1365,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11331,18,1,1.1501,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11341,18,2,1.1638,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11343,18,3,1.1774,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11295,18,4,1.191,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11664,18,5,1.2047,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,11872,18,6,1.2183,0.95,1,8,False
synthetic-trip-00135,Bengaluru,flight+train,12190,18,7,1.2319,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7120,19,0,1.0567,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7117,19,1,1.0694,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7216,19,2,1.082,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7190,19,3,1.0947,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7266,19,4,1.1074,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7271,19,5,1.1201,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7409,19,6,1.1328,0.95,1,8,False
synthetic-trip-00136,Jaipur,train+bus,7544,19,7,1.1454,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,11781,20,0,0.9932,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,11806,20,1,1.0051,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,11741,20,2,1.017,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,11952,20,3,1.0289,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,11827,20,4,1.0409,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,12074,20,5,1.0528,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,12319,20,6,1.0647,0.95,1,8,False
synthetic-trip-00137,Kolkata,flight+train+bus,12600,20,7,1.0766,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8473,21,0,1.1077,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8503,21,1,1.1209,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8493,21,2,1.1342,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8565,21,3,1.1475,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8509,21,4,1.1608,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8750,21,5,1.1741,0.95,1,8,False
synthetic-trip-00138,Goa,flight,8925,21,6,1.1874,0.95,1,8,False
synthetic-trip-00138,Goa,flight,9210,21,7,1.2007,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5529,22,0,1.1438,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5484,22,1,1.1575,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5480,22,2,1.1712,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5551,22,3,1.185,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5558,22,4,1.1987,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5671,22,5,1.2124,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5800,22,6,1.2261,0.95,1,8,False
synthetic-trip-00139,Mumbai,train,5817,22,7,1.2399,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5107,23,0,1.2242,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5114,23,1,1.2389,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5161,23,2,1.2536,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5089,23,3,1.2683,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5139,23,4,1.283,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5215,23,5,1.2977,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5296,23,6,1.3124,0.95,1,8,False
synthetic-trip-00140,Delhi,bus,5327,23,7,1.3271,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,10532,24,0,1.0667,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,10545,24,1,1.0795,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,10648,24,2,1.0923,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,10671,24,3,1.1051,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,10833,24,4,1.1179,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,10918,24,5,1.1307,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,11163,24,6,1.1435,0.95,1,8,False
synthetic-trip-00141,Bengaluru,flight+train,11369,24,7,1.1563,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6656,25,0,0.9911,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6728,25,1,1.003,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6735,25,2,1.0149,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6744,25,3,1.0268,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6781,25,4,1.0387,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6790,25,5,1.0506,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,6951,25,6,1.0625,0.95,1,8,False
synthetic-trip-00142,Jaipur,train+bus,7034,25,7,1.0744,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11066,26,0,0.9309,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11100,26,1,0.9421,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11125,26,2,0.9533,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11073,26,3,0.9644,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11227,26,4,0.9756,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11316,26,5,0.9868,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11548,26,6,0.998,0.95,1,8,False
synthetic-trip-00143,Kolkata,flight+train+bus,11718,26,7,1.0091,0.95,1,8,False
synthetic-trip-00144,Goa,flight,7930,27,0,1.0375,0.95,1,8,False
synthetic-trip-00144,Goa,flight,7983,27,1,1.0499,0.95,1,8,False
synthetic-trip-00144,Goa,flight,8051,27,2,1.0624,0.95,1,8,False
synthetic-trip-00144,Goa,flight,8095,27,3,1.0748,0.95,1,8,False
synthetic-trip-00144,Goa,flight,8134,27,4,1.0873,0.95,1,8,False
synthetic-trip-00144,Goa,flight,8270,27,5,1.0997,0.95,1,8,False
synthetic-trip-00144,Goa,flight,8469,27,6,1.1122,0.95,1,8,False
synthetic-trip-00144,Goa,flight,8464,27,7,1.1246,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5225,28,0,1.0706,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5174,28,1,1.0834,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5174,28,2,1.0963,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5248,28,3,1.1091,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5223,28,4,1.122,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5336,28,5,1.1348,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5401,28,6,1.1476,0.95,1,8,False
synthetic-trip-00145,Mumbai,train,5526,28,7,1.1605,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4757,29,0,1.145,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4794,29,1,1.1588,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4810,29,2,1.1725,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4779,29,3,1.1862,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4843,29,4,1.2,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4864,29,5,1.2137,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,4905,29,6,1.2275,0.95,1,8,False
synthetic-trip-00146,Delhi,bus,5063,29,7,1.2412,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,9775,30,0,0.9969,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,9934,30,1,1.0089,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,9881,30,2,1.0208,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,9889,30,3,1.0328,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,10070,30,4,1.0448,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,10216,30,5,1.0567,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,10425,30,6,1.0687,0.95,1,8,False
synthetic-trip-00147,Bengaluru,flight+train,10645,30,7,1.0807,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6298,31,0,0.9365,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6344,31,1,0.9477,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6316,31,2,0.959,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6430,31,3,0.9702,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6365,31,4,0.9814,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6444,31,5,0.9927,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6512,31,6,1.0039,0.95,1,8,False
synthetic-trip-00148,Jaipur,train+bus,6668,31,7,1.0152,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,10558,32,0,0.8894,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,10537,32,1,0.9001,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,10693,32,2,0.9108,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,10659,32,3,0.9214,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,10719,32,4,0.9321,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,10854,32,5,0.9428,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,11113,32,6,0.9535,0.95,1,8,False
synthetic-trip-00149,Kolkata,flight+train+bus,11336,32,7,0.9641,0.95,1,8,False
synthetic-trip-00150,Goa,flight,7667,33,0,1.0024,0.95,1,8,False
synthetic-trip-00150,Goa,flight,7723,33,1,1.0144,0.95,1,8,False
synthetic-trip-00150,Goa,flight,7788,33,2,1.0265,0.95,1,8,False
synthetic-trip-00150,Goa,flight,7701,33,3,1.0385,0.95,1,8,False
synthetic-trip-00150,Goa,flight,7761,33,4,1.0505,0.95,1,8,False
synthetic-trip-00150,Goa,flight,7884,33,5,1.0625,0.95,1,8,False
synthetic-trip-00150,Goa,flight,8087,33,6,1.0746,0.95,1,8,False
synthetic-trip-00150,Goa,flight,8242,33,7,1.0866,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5125,34,0,1.0462,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5040,34,1,1.0587,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5042,34,2,1.0713,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5046,34,3,1.0838,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5166,34,4,1.0964,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5165,34,5,1.1089,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5255,34,6,1.1215,0.95,1,8,False
synthetic-trip-00151,Mumbai,train,5447,34,7,1.134,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4707,35,0,1.1318,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4701,35,1,1.1454,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4739,35,2,1.159,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4789,35,3,1.1726,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4785,35,4,1.1861,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4805,35,5,1.1997,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4885,35,6,1.2133,0.95,1,8,False
synthetic-trip-00152,Delhi,bus,4943,35,7,1.2269,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,9877,36,0,0.9969,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,9894,36,1,1.0089,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,9991,36,2,1.0208,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,9851,36,3,1.0328,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,9980,36,4,1.0448,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,10181,36,5,1.0567,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,10426,36,6,1.0687,0.95,1,8,False
synthetic-trip-00153,Bengaluru,flight+train,10661,36,7,1.0807,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6311,37,0,0.9365,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6351,37,1,0.9477,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6308,37,2,0.959,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6395,37,3,0.9702,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6321,37,4,0.9814,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6393,37,5,0.9927,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6574,37,6,1.0039,0.95,1,8,False
synthetic-trip-00154,Jaipur,train+bus,6642,37,7,1.0152,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,10481,38,0,0.8894,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,10612,38,1,0.9001,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,10624,38,2,0.9108,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,10569,38,3,0.9214,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,10738,38,4,0.9321,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,10781,38,5,0.9428,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,11022,38,6,0.9535,0.95,1,8,False
synthetic-trip-00155,Kolkata,flight+train+bus,11198,38,7,0.9641,0.95,1,8,False
synthetic-trip-00156,Goa,flight,7609,39,0,1.0024,0.95,1,8,False
synthetic-trip-00156,Goa,flight,7735,39,1,1.0144,0.95,1,8,False
synthetic-trip-00156,Goa,flight,7605,39,2,1.0265,0.95,1,8,False
synthetic-trip-00156,Goa,flight,7682,39,3,1.0385,0.95,1,8,False
synthetic-trip-00156,Goa,flight,7801,39,4,1.0505,0.95,1,8,False
synthetic-trip-00156,Goa,flight,7875,39,5,1.0625,0.95,1,8,False
synthetic-trip-00156,Goa,flight,8045,39,6,1.0746,0.95,1,8,False
synthetic-trip-00156,Goa,flight,8225,39,7,1.0866,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5093,40,0,1.0462,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5063,40,1,1.0587,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5004,40,2,1.0713,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5016,40,3,1.0838,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5088,40,4,1.0964,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5154,40,5,1.1089,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5316,40,6,1.1215,0.95,1,8,False
synthetic-trip-00157,Mumbai,train,5389,40,7,1.134,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4721,41,0,1.1318,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4787,41,1,1.1454,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4774,41,2,1.159,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4727,41,3,1.1726,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4781,41,4,1.1861,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4852,41,5,1.1997,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4909,41,6,1.2133,0.95,1,8,False
synthetic-trip-00158,Delhi,bus,4965,41,7,1.2269,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,9963,42,0,0.9969,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,9866,42,1,1.0089,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,9885,42,2,1.0208,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,10019,42,3,1.0328,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,10041,42,4,1.0448,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,10121,42,5,1.0567,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,10443,42,6,1.0687,0.95,1,8,False
synthetic-trip-00159,Bengaluru,flight+train,10701,42,7,1.0807,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6315,43,0,0.9365,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6310,43,1,0.9477,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6374,43,2,0.959,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6359,43,3,0.9702,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6396,43,4,0.9814,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6459,43,5,0.9927,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6579,43,6,1.0039,0.95,1,8,False
synthetic-trip-00160,Jaipur,train+bus,6669,43,7,1.0152,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,10545,44,0,0.8894,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,10665,44,1,0.9001,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,10550,44,2,0.9108,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,10620,44,3,0.9214,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,10745,44,4,0.9321,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,10823,44,5,0.9428,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,11053,44,6,0.9535,0.95,1,8,False
synthetic-trip-00161,Kolkata,flight+train+bus,11165,44,7,0.9641,0.95,1,8,False
synthetic-trip-00162,Goa,flight,7646,45,0,1.0024,0.95,1,8,False
